,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
C3orf58,0.18171276,0.30020684,0.18962012,-4e-45,0.3081398,-1.1e-44,0.18749787,0.19337317,0.29532877,0.18351239,0.3000451,-1.4e-44,-1.3e-44,0.30443954,1.8727152e-07,0.30063778
C3orf80,0.003643766,0.3371958,0.0022936165,-4e-45,0.3455884,-1e-44,0.0035695583,0.0044783503,0.33217913,0.003409855,0.33698115,-1e-44,-1.1e-44,0.34173128,1.5552453e-07,0.33862448
C4orf27,0.25846106,0.27505165,0.2704515,-6e-45,0.28250885,-1.1e-44,0.26686037,0.27474707,0.27041644,0.26109958,0.27488196,-1.5e-44,-1.3e-44,0.27900767,1.9467343e-07,0.2750664
C4orf32,0.19790334,0.20124163,0.20762008,-4e-45,0.20625196,-8e-45,0.20514524,0.2101278,0.19827595,0.19949782,0.20076504,-1e-44,-8e-45,0.20393085,1.18684056e-07,0.20172504
C4orf33,0.12316219,0.26023826,0.12855303,-4e-45,0.2667517,-8e-45,0.12752423,0.13103397,0.25635076,0.12408059,0.2598851,-1e-44,-1e-44,0.26374415,1.3679738e-07,0.26107526
C4orf47,-8.93493e-05,0.3855996,-0.00011402532,-4e-45,0.3954041,-1.1e-44,-9.865671e-05,-8.6637134e-05,0.37966296,-9.125635e-05,0.3855338,-1.1e-44,-1.3e-44,0.39088207,1.889101e-07,0.38703012
C4orf48,0.23307106,0.1676094,0.24488276,-4e-45,0.17173643,-7e-45,0.24172488,0.2473176,0.16519466,0.23495959,0.16705623,-8e-45,-8e-45,0.16982242,1.02266945e-07,0.1679353
C5AR1,0.24802959,0.25883946,0.2596638,-6e-45,0.2657699,-1.1e-44,0.25626338,0.26360062,0.25456145,0.25047398,0.25860536,-1.4e-44,-1.3e-44,0.26252192,1.7855736e-07,0.2589402
C5AR2,0.08415514,0.27540654,0.087446585,-4e-45,0.2822335,-8e-45,0.0871654,0.08968653,0.2713482,0.084656924,0.2750653,-8e-45,-1e-44,0.27909067,1.3551877e-07,0.27645153
C5orf15,0.24910747,0.2881118,0.26049906,-6e-45,0.29592806,-1.3e-44,0.25709152,0.26487368,0.28324834,0.2516845,0.28797638,-1.5e-44,-1.4e-44,0.29225993,2.0156907e-07,0.2881623
C5orf17,0.25554338,0.29169762,0.26721978,-6e-45,0.29964557,-1.3e-44,0.26369166,0.2717225,0.28674135,0.258214,0.2915805,-1.5e-44,-1.4e-44,0.2959128,2.0654788e-07,0.29170465
C5orf24,0.23771912,0.246483,0.24896404,-6e-45,0.25300327,-1e-44,0.24575377,0.25259954,0.2424851,0.23998661,0.24619746,-1.3e-44,-1.1e-44,0.24995324,1.654702e-07,0.24666321
C5orf28,0.0697097,0.27504417,0.072284214,-4e-45,0.2818071,-8e-45,0.07227717,0.07434807,0.27104145,0.07003279,0.2746874,-8e-45,-1e-44,0.27869958,1.3029961e-07,0.2761751
C5orf30,0.04711064,0.3514656,0.047784477,-4e-45,0.3604479,-1.1e-44,0.048241608,0.050690196,0.3460197,0.047468126,0.35134166,-1.1e-44,-1.3e-44,0.3562965,1.8121968e-07,0.35261586
C5orf34,-0.0001899071,0.35494104,-0.00021649628,-3e-45,0.36378497,-1e-44,-0.00019935786,-0.00019474849,0.34964746,-0.00019429863,0.3547631,-1e-44,-1.1e-44,0.35972166,1.617849e-07,0.356477
C5orf45,0.23003644,0.23526356,0.2410117,-4e-45,0.24141759,-1e-44,0.23794213,0.24439341,0.23151442,0.23216388,0.23493302,-1.3e-44,-1.1e-44,0.23854381,1.541584e-07,0.23550603
C5orf51,0.05964905,0.3149296,0.061318174,-4e-45,0.32285735,-1e-44,0.061520517,0.06384171,0.31016788,0.060011283,0.31469622,-1e-44,-1.1e-44,0.31920144,1.5706063e-07,0.31606042
C5orf56,0.22320032,0.23102245,0.23387748,-4e-45,0.23702356,-1e-44,0.23093584,0.23711677,0.2273805,0.22522658,0.23067099,-1.1e-44,-1.1e-44,0.23422459,1.4853545e-07,0.2313117
C5orf63,0.121693954,0.3210238,0.12639628,-4e-45,0.3293631,-1.1e-44,0.12542307,0.1297424,0.31593302,0.12284238,0.32087186,-1.3e-44,-1.3e-44,0.32549065,1.8330867e-07,0.3217784
C6orf1,0.25065148,0.27752405,0.2622273,-6e-45,0.28502703,-1.1e-44,0.2587856,0.2664664,0.27286586,0.2532043,0.27735484,-1.4e-44,-1.3e-44,0.2815068,1.9390946e-07,0.27758127
C6orf106,0.13562894,0.33321688,0.14090319,-4e-45,0.3419749,-1.1e-44,0.13967107,0.1445907,0.3278371,0.13699791,0.33311966,-1.4e-44,-1.4e-44,0.33789942,1.9707686e-07,0.3338709
C6orf120,0.11534953,0.2515173,0.12043917,-4e-45,0.25773883,-8e-45,0.11955488,0.122700706,0.24782899,0.116136424,0.25112683,-8e-45,-1e-44,0.25487205,1.291478e-07,0.25241363
C6orf136,0.1351613,0.33396915,0.14040472,-4e-45,0.3427481,-1.1e-44,0.13918185,0.14409745,0.328576,0.13652757,0.333874,-1.4e-44,-1.4e-44,0.3386629,1.9752004e-07,0.33462486
C6orf25,0.15558305,0.33008015,0.16188464,-4e-45,0.33881703,-1.3e-44,0.16027226,0.16576225,0.32469586,0.15718392,0.32999226,-1.4e-44,-1.4e-44,0.33474478,2.0153463e-07,0.33062094
C6orf47,0.22734761,0.24386537,0.23810163,-4e-45,0.25026867,-1e-44,0.23508711,0.24157643,0.23995426,0.22947715,0.24356087,-1.3e-44,-1.1e-44,0.24727765,1.598911e-07,0.24411088
C6orf48,0.0146745965,0.40894496,0.013148509,-4e-45,0.4195397,-1.3e-44,0.01424776,0.016505316,0.40246528,0.014868736,0.4089806,-1.3e-44,-1.4e-44,0.41463515,2.147191e-07,0.41020095
C6orf52,0.0040447414,0.31327495,0.0029566512,-3e-45,0.32094815,-8e-45,0.004213989,0.004799016,0.3087323,0.0037182346,0.31298062,-8e-45,-1e-44,0.3174317,1.3786303e-07,0.31473702
C7orf26,0.25483268,0.27461267,0.26664656,-6e-45,0.28204328,-1.1e-44,0.26312417,0.27089286,0.26999834,0.2574249,0.27443784,-1.4e-44,-1.3e-44,0.27855593,1.9309054e-07,0.2746495
C7orf50,0.02719064,0.37856612,0.02659659,-4e-45,0.38829172,-1.1e-44,0.02744443,0.029659979,0.3726483,0.027414225,0.37851298,-1.3e-44,-1.4e-44,0.38379493,1.9526789e-07,0.37979367
C7orf55,0.344814,0.1194934,0.36268693,-6e-45,0.12258111,-7e-45,0.35738498,0.3657447,0.11766025,0.3478772,0.118889496,-1e-44,-8e-45,0.12112091,1.0474379e-07,0.1192303
C7orf73,0.0073146597,0.40402782,0.0054711774,-4e-45,0.4144473,-1.3e-44,0.0067079514,0.008669622,0.3976705,0.007398464,0.40403968,-1.3e-44,-1.4e-44,0.4096283,2.0863932e-07,0.40533468
C8G,-0.00041023223,0.3900237,-0.00045136092,-3e-45,0.3998434,-1.1e-44,-0.00042987702,-0.00042712942,0.38410652,-0.00041589662,0.38994092,-1e-44,-1.3e-44,0.3953252,1.8198209e-07,0.39163747
C8orf44,0.060755473,0.35640723,0.06206014,-4e-45,0.3655885,-1.1e-44,0.062260523,0.06519864,0.35081726,0.061300434,0.35631317,-1.3e-44,-1.3e-44,0.36133808,1.9009961e-07,0.35746947
C8orf82,0.25657687,0.29317737,0.26828986,-6e-45,0.3011737,-1.3e-44,0.2647428,0.2728263,0.2881882,0.25926626,0.29306623,-1.5e-44,-1.4e-44,0.29741764,2.0804517e-07,0.29317608
C8orf89,0.025845543,0.27093855,0.026273422,-3e-45,0.277416,-7e-45,0.027097315,0.027759649,0.26716423,0.025614388,0.27052414,-7e-45,-8e-45,0.2744586,1.1332225e-07,0.27233496
C9orf114,0.2609769,0.27367595,0.2731068,-6e-45,0.28110093,-1.1e-44,0.26946726,0.27741212,0.26905966,0.2636407,0.2735041,-1.5e-44,-1.3e-44,0.27761415,1.9447106e-07,0.27367786
C9orf135,-0.0005341715,0.4049877,-0.00058299466,-3e-45,0.41521275,-1.1e-44,-0.0005590743,-0.00055805594,0.39881495,-0.00054074463,0.4049424,-1.1e-44,-1.3e-44,0.41050678,1.895496e-07,0.40665266
C9orf139,0.13696843,0.24301177,0.14322263,-4e-45,0.24905652,-8e-45,0.14192393,0.14561631,0.23942006,0.13798584,0.24261428,-1e-44,-1e-44,0.2462661,1.3001655e-07,0.24379301
C9orf142,0.053267017,0.38732582,0.05388487,-4e-45,0.3974111,-1.3e-44,0.054241344,0.057384282,0.3811465,0.05384645,0.3873275,-1.4e-44,-1.4e-44,0.39273474,2.11073e-07,0.38838586
C9orf163,-0.00018329947,0.39102817,-0.00021321193,-4e-45,0.40096152,-1.1e-44,-0.00019603416,-0.00018614634,0.38501507,-0.00018613755,0.39097112,-1.1e-44,-1.3e-44,0.39638165,1.9039383e-07,0.39250615
C9orf172,-0.00014400735,0.33882526,-0.00016667381,-3e-45,0.3472004,-1e-44,-0.00015047281,-0.00014671966,0.33383682,-0.00014848917,0.3385979,-8e-45,-1.1e-44,0.34335777,1.5130742e-07,0.34035832
C9orf3,0.032273695,0.317439,0.032551803,-4e-45,0.32534167,-1e-44,0.033275127,0.034788057,0.3127191,0.032310314,0.3171869,-1e-44,-1.1e-44,0.32170704,1.4977e-07,0.31872797
C9orf43,0.04085218,0.3845004,0.04087945,-4e-45,0.39445496,-1.3e-44,0.041470483,0.044190764,0.37841886,0.041267663,0.38448048,-1.3e-44,-1.4e-44,0.38984492,2.04601e-07,0.3856382
C9orf47,0.018637858,0.3615257,0.017789327,-4e-45,0.3707062,-1.1e-44,0.018791579,0.02050481,0.35597515,0.018687248,0.36140677,-1.1e-44,-1.3e-44,0.36647034,1.800918e-07,0.36282915
C9orf66,0.0052266493,0.39176238,0.0034031644,-4e-45,0.4018047,-1.1e-44,0.0046739355,0.006398812,0.38565585,0.005234793,0.39173132,-1.3e-44,-1.4e-44,0.39716518,1.9832191e-07,0.39309996
C9orf69,0.055169284,0.37665054,0.055990092,-4e-45,0.3864212,-1.3e-44,0.056305587,0.059357002,0.37067705,0.055728488,0.3766185,-1.3e-44,-1.4e-44,0.3818933,2.0360412e-07,0.37771535
C9orf72,0.3449335,0.099425316,0.36301535,-6e-45,0.10190923,-7e-45,0.35770202,0.3657834,0.09799096,0.3479162,0.098755084,-1e-44,-7e-45,0.10073535,8.856756e-08,0.09919168
C9orf78,0.05594009,0.2944668,0.057631552,-4e-45,0.30176437,-8e-45,0.057895124,0.0598137,0.29012412,0.056173183,0.2941615,-8e-45,-1e-44,0.29840845,1.4013553e-07,0.29565027
C9orf91,0.049312815,0.28971088,0.0507218,-4e-45,0.29684082,-8e-45,0.051109053,0.052756548,0.28548494,0.049445197,0.28938317,-8e-45,-1e-44,0.29356664,1.3422584e-07,0.2909407
CA2,0.25558776,0.29558808,0.267227,-6e-45,0.3036534,-1.3e-44,0.26369983,0.27178675,0.29055429,0.25827485,0.295484,-1.5e-44,-1.4e-44,0.29986498,2.095722e-07,0.29558903
CA5B,0.21429574,0.18970537,0.22494695,-4e-45,0.19442843,-8e-45,0.22215554,0.2274811,0.18691409,0.21604428,0.18920654,-1e-44,-8e-45,0.19223784,1.1532791e-07,0.1901091
CA6,0.034571826,0.25623807,0.035583742,-3e-45,0.26230466,-7e-45,0.036235034,0.036959887,0.25272664,0.03438782,0.2557832,-7e-45,-8e-45,0.25953892,1.04798076e-07,0.25760484
CA8,0.051847957,0.37816846,0.052487753,-4e-45,0.38797265,-1.3e-44,0.052867047,0.055837333,0.37217593,0.052372582,0.37813824,-1.3e-44,-1.4e-44,0.38343003,2.0346272e-07,0.37925065
CAAP1,0.21267715,0.18404436,0.22330514,-4e-45,0.18859157,-7e-45,0.22054201,0.22573745,0.1813713,0.21438253,0.18352586,-8e-45,-8e-45,0.18648544,1.0795968e-07,0.18446627
CAB39,0.22159159,0.24445936,0.23205253,-4e-45,0.25085938,-1e-44,0.22914757,0.23546788,0.24055576,0.22365297,0.24415113,-1.3e-44,-1.1e-44,0.2478719,1.5837769e-07,0.24473801
CAB39L,-0.00017932057,0.3601857,-0.00020591229,-4e-45,0.36919153,-1e-44,-0.00018895089,-0.00018327817,0.35478437,-0.00018336847,0.36002636,-1e-44,-1.1e-44,0.3650512,1.6604254e-07,0.36170754
CABIN1,0.22174811,0.24579549,0.23220329,-4e-45,0.25223637,-1e-44,0.229296,0.23563993,0.2418648,0.22381684,0.24549188,-1.3e-44,-1.1e-44,0.24922946,1.594622e-07,0.24607122
CABP4,-6.348118e-05,0.33666563,-8.1912425e-05,-3e-45,0.34500557,-1e-44,-6.7257286e-05,-6.132603e-05,0.331693,-6.706893e-05,0.3364395,-8e-45,-1.1e-44,0.34117696,1.5149574e-07,0.33815426
CABP5,-6.864458e-05,0.33231315,-8.689344e-05,-3e-45,0.34052002,-1e-44,-7.216051e-05,-6.69986e-05,0.32742876,-7.247269e-05,0.3320719,-8e-45,-1.1e-44,0.33675465,1.4797922e-07,0.3338113
CABYR,0.011149332,0.32261002,0.010321125,-4e-45,0.3305906,-1e-44,0.011447817,0.012383066,0.31785804,0.010948047,0.32235396,-8e-45,-1.1e-44,0.32692608,1.4741249e-07,0.32401612
CACNA1A,0.07895957,0.28643295,0.08188053,-4e-45,0.2935732,-8e-45,0.08170323,0.08421849,0.2821729,0.07944235,0.2861237,-1e-44,-1e-44,0.29028395,1.4151274e-07,0.28749228
CACNA1C,-0.00032061053,0.4001685,-0.000358295,-4e-45,0.4103269,-1.1e-44,-0.00033846646,-0.0003315316,0.39401972,-0.00032476202,0.40012854,-1.1e-44,-1.3e-44,0.40564522,1.9243937e-07,0.40171412
CACNA1C-AS2,0.25847727,0.28350526,0.27038294,-6e-45,0.29121715,-1.3e-44,0.2667954,0.27480143,0.27870196,0.26115048,0.28336376,-1.5e-44,-1.4e-44,0.28759524,2.0121666e-07,0.28350723
CACNA2D2,0.009021312,0.40504757,0.0072527155,-4e-45,0.4155041,-1.3e-44,0.008457571,0.010485984,0.39866424,0.009130165,0.40506464,-1.3e-44,-1.4e-44,0.41066703,2.0979266e-07,0.40634286
CACNA2D3,0.22993836,0.23310703,0.24093054,-4e-45,0.23919573,-1e-44,0.23786189,0.2442798,0.22940108,0.23205578,0.23276922,-1.1e-44,-1.1e-44,0.23635294,1.5245736e-07,0.23335332
CACNA2D4,0.09918847,0.2721702,0.103263065,-4e-45,0.2789551,-8e-45,0.102695204,0.10563287,0.2681258,0.09986116,0.27183336,-1e-44,-1e-44,0.27582738,1.3735485e-07,0.27313128
CACNB4,0.014784381,0.39175385,0.013437711,-4e-45,0.40183097,-1.1e-44,0.014526978,0.016546369,0.38561547,0.0149097815,0.39173216,-1.3e-44,-1.4e-44,0.39717165,2.0169036e-07,0.39303488
CACUL1,0.25615835,0.29059237,0.26787657,-6e-45,0.2985093,-1.3e-44,0.2643363,0.27237055,0.285656,0.25883198,0.2904722,-1.5e-44,-1.4e-44,0.294791,2.0590315e-07,0.29059744
CADM1,0.029544458,0.38666904,0.02898559,-4e-45,0.39664733,-1.3e-44,0.029792294,0.032194868,0.38058224,0.029830135,0.38664502,-1.3e-44,-1.4e-44,0.39202982,2.0255156e-07,0.3878704
CADM4,0.05931108,0.36407036,0.060465835,-4e-45,0.37347722,-1.1e-44,0.060696937,0.06369907,0.35833302,0.059869766,0.36400038,-1.3e-44,-1.4e-44,0.3691203,1.9527465e-07,0.3651295
CALCOCO1,0.2571818,0.29917517,0.26886427,-6e-45,0.30735442,-1.3e-44,0.26530844,0.2734949,0.29406476,0.25990307,0.29908466,-1.5e-44,-1.4e-44,0.30351147,2.1289117e-07,0.29916131
CALCRL,-1.873344e-05,0.35439852,-3.6728827e-05,-4e-45,0.36328876,-1e-44,-2.284348e-05,-1.303494e-05,0.34905827,-2.1046622e-05,0.3542354,-1e-44,-1.1e-44,0.3591975,1.6799142e-07,0.355834
CALD1,-0.00018041402,0.35100916,-0.0002061288,-3e-45,0.3597382,-1e-44,-0.00018918677,-0.00018484518,0.34579057,-0.00018485158,0.3508193,-1e-44,-1.1e-44,0.35572922,1.5862315e-07,0.35254547
CALHM2,0.22765887,0.21664782,0.23870395,-4e-45,0.22223228,-8e-45,0.2356711,0.24178728,0.21327665,0.2296812,0.21625283,-1.1e-44,-1e-44,0.21962924,1.3894766e-07,0.21693225
CALM1,0.025012508,0.3725987,0.024370126,-4e-45,0.3821364,-1.1e-44,0.025256544,0.027321264,0.36680675,0.025185093,0.37252337,-1.1e-44,-1.3e-44,0.37772936,1.9003328e-07,0.37384802
CALM2,-0.00018420011,0.37531522,-0.00021256521,-4e-45,0.3847751,-1.1e-44,-0.00019544153,-0.00018779456,0.36961484,-0.00018769145,0.375206,-1e-44,-1.3e-44,0.38041985,1.7738076e-07,0.37681735
CALM3,0.035432227,0.34695756,0.03556925,-4e-45,0.3557608,-1.1e-44,0.036246173,0.038271204,0.34164014,0.035628,0.3468067,-1.1e-44,-1.3e-44,0.3516981,1.7493328e-07,0.34818366
CALML4,0.10871525,0.27262038,0.113260515,-4e-45,0.27945387,-8e-45,0.112511955,0.11574954,0.2685351,0.10950665,0.27229446,-1e-44,-1e-44,0.27629986,1.4099605e-07,0.27352443
CALN1,-7.9632846e-05,0.32786864,-9.7979304e-05,-3e-45,0.33593735,-8e-45,-8.305252e-05,-7.885382e-05,0.32307643,-8.3771345e-05,0.32761115,-8e-45,-1e-44,0.33223775,1.4490233e-07,0.32937998
CALR,0.007994935,0.37323397,0.00649713,-4e-45,0.38272834,-1.1e-44,0.0077069253,0.009256393,0.3674865,0.00796137,0.37314397,-1.1e-44,-1.3e-44,0.37834767,1.8470199e-07,0.374583
CALU,0.2569058,0.2866636,0.26870108,-6e-45,0.29446492,-1.3e-44,0.26514485,0.27314687,0.2818028,0.25957265,0.28653106,-1.5e-44,-1.4e-44,0.29080114,2.0312129e-07,0.28667015
CAMK1,0.24316442,0.29579884,0.2541818,-6e-45,0.30382484,-1.3e-44,0.2508906,0.25859773,0.2908025,0.24569993,0.29568318,-1.5e-44,-1.4e-44,0.30005932,2.0547606e-07,0.29587296
CAMK1D,0.25788614,0.2868583,0.26972836,-6e-45,0.2946691,-1.3e-44,0.26615357,0.2741886,0.28199035,0.2605658,0.28672737,-1.5e-44,-1.4e-44,0.2910005,2.0360815e-07,0.28685877
CAMK2D,0.25509053,0.29122087,0.26674914,-6e-45,0.2991528,-1.3e-44,0.26322937,0.27123964,0.28627557,0.25775364,0.29110172,-1.5e-44,-1.4e-44,0.29542774,2.0602377e-07,0.2912313
CAMK2G,0.25675032,0.28699416,0.26853448,-6e-45,0.29480487,-1.3e-44,0.26498133,0.27298325,0.28212732,0.25941658,0.28686255,-1.5e-44,-1.4e-44,0.2911367,2.0332344e-07,0.2870011
CAMK2N1,0.0019181669,0.3735687,0.00011378527,-4e-45,0.38305074,-1.1e-44,0.0014391094,0.0028061867,0.3678349,0.0018114969,0.3734737,-1.1e-44,-1.3e-44,0.37867793,1.831091e-07,0.37495315
CAMK4,0.25698364,0.28929594,0.2687562,-6e-45,0.29717684,-1.3e-44,0.26519966,0.2732411,0.28438258,0.2596622,0.28917226,-1.5e-44,-1.4e-44,0.29347533,2.0518351e-07,0.2892981
CAMKK2,0.08807887,0.33952412,0.09091726,-4e-45,0.34829733,-1.1e-44,0.090590954,0.09413406,0.3341783,0.08889024,0.3394009,-1.3e-44,-1.3e-44,0.34423095,1.8580398e-07,0.34044993
CAMP,-1.0522753e-05,0.3457344,-2.7231872e-05,-4e-45,0.3543667,-1e-44,-1.3542175e-05,-4.6986343e-06,0.3405636,-1.3088957e-05,0.34554327,-1e-44,-1.1e-44,0.3503974,1.6130912e-07,0.347178
CAMTA1,0.05816105,0.32201648,0.059684187,-4e-45,0.33015227,-1e-44,0.059917994,0.062293068,0.3171189,0.05853395,0.32180524,-1e-44,-1.1e-44,0.32639822,1.6210966e-07,0.32314548
CANX,0.048686936,0.3210232,0.04974766,-4e-45,0.32909417,-1e-44,0.05016102,0.052229807,0.31617704,0.048939466,0.3207993,-1e-44,-1.1e-44,0.32537422,1.5808651e-07,0.32220975
CAP1,-0.00019281998,0.3470194,-0.00021875024,-3e-45,0.35562348,-1e-44,-0.00020158425,-0.00019818485,0.34188446,-0.00019756689,0.3468146,-8e-45,-1.1e-44,0.35167405,1.5600487e-07,0.3485691
CAPG,0.3370571,0.09983626,0.35474193,-6e-45,0.102303475,-7e-45,0.3495783,0.35742283,0.09842007,0.3399449,0.09915945,-8e-45,-7e-45,0.10114011,8.6704084e-08,0.09964859
CAPN1,0.05606266,0.2789459,0.057917155,-4e-45,0.28577584,-8e-45,0.05817119,0.059875853,0.27491108,0.05623413,0.2785883,-8e-45,-1e-44,0.28264108,1.3000783e-07,0.2801518
CAPN12,0.0786175,0.30592656,0.081323996,-4e-45,0.31365278,-1e-44,0.08116202,0.0839411,0.3012802,0.079175696,0.30568188,-1e-44,-1.1e-44,0.3100859,1.5661304e-07,0.30695868
CAPN15,0.09088337,0.28378537,0.09442587,-4e-45,0.29088968,-1e-44,0.09402089,0.09686654,0.279538,0.0915017,0.28347903,-1e-44,-1e-44,0.2876133,1.4360435e-07,0.2847781
CAPN2,0.24833229,0.26808274,0.25988805,-6e-45,0.27529275,-1.1e-44,0.25648606,0.26396263,0.26362,0.25081813,0.26787975,-1.4e-44,-1.3e-44,0.2719122,1.8581295e-07,0.26816782
CAPN5,0.032856435,0.3267732,0.033069223,-4e-45,0.33495927,-1e-44,0.033785798,0.035447717,0.3218658,0.032938235,0.32655287,-1e-44,-1.1e-44,0.3311902,1.5701983e-07,0.32804477
CAPNS1,0.23218149,0.16922104,0.24393249,-4e-45,0.17339358,-7e-45,0.24079226,0.24638015,0.1667774,0.23406559,0.16867268,-8e-45,-8e-45,0.17145845,1.025808e-07,0.16954987
CAPRIN1,0.23481965,0.23024262,0.24608433,-4e-45,0.23626298,-1e-44,0.2429217,0.24944973,0.22657725,0.23698528,0.22990006,-1.1e-44,-1.1e-44,0.23345089,1.5191468e-07,0.23046434
CAPZA1,-0.00037386952,0.39696243,-0.0004138884,-4e-45,0.4070046,-1.1e-44,-0.00039306446,-0.00038821608,0.39089525,-0.0003788039,0.39690644,-1.1e-44,-1.3e-44,0.40237972,1.8820587e-07,0.39854422
CAPZA2,0.035995282,0.27851492,0.036853246,-4e-45,0.28525853,-8e-45,0.037488297,0.03856799,0.2745561,0.035918623,0.2781366,-7e-45,-1e-44,0.28217196,1.2137065e-07,0.2798403
CARD11,0.21210629,0.23323193,0.22220764,-4e-45,0.23925886,-1e-44,0.21947771,0.22534785,0.22958325,0.21400547,0.23287688,-1.1e-44,-1e-44,0.23645145,1.4644749e-07,0.23358351
CARD16,0.122214355,0.19556451,0.12821281,-4e-45,0.20012563,-7e-45,0.12717265,0.12974311,0.19296531,0.12285711,0.19499421,-7e-45,-7e-45,0.19804347,8.796271e-08,0.19650412
CARD19,0.25837064,0.28895417,0.27021584,-6e-45,0.29682988,-1.3e-44,0.26663274,0.2747122,0.28404295,0.26106477,0.2888307,-1.5e-44,-1.4e-44,0.29313034,2.0539437e-07,0.28894863
CARD6,0.015505679,0.3627966,0.014488183,-4e-45,0.3720041,-1.1e-44,0.0155505985,0.017184734,0.35723138,0.01552169,0.36267924,-1.1e-44,-1.3e-44,0.3677568,1.7915067e-07,0.36411682
CARD9,0.02185142,0.31054592,0.021679193,-4e-45,0.31820232,-8e-45,0.022597156,0.02369254,0.30599785,0.021732233,0.31026012,-8e-45,-1e-44,0.3146877,1.4187812e-07,0.31190678
CARF,0.10091534,0.28257778,0.104970306,-4e-45,0.2896825,-1e-44,0.10437413,0.10751248,0.27832082,0.10165197,0.2822771,-1e-44,-1.1e-44,0.28640237,1.464521e-07,0.28351292
CARHSP1,0.1691956,0.21832271,0.1773074,-4e-45,0.22374211,-8e-45,0.17538548,0.17972364,0.21511368,0.17050765,0.21787469,-8e-45,-8e-45,0.221237,1.2187998e-07,0.21895027
CARKD,0.058240183,0.29675853,0.060022734,-4e-45,0.30413342,-8e-45,0.060243405,0.06226626,0.29236263,0.05851117,0.29646277,-1e-44,-1e-44,0.30073977,1.4348629e-07,0.29792482
CARM1,0.07379174,0.38795912,0.07542719,-4e-45,0.39813894,-1.3e-44,0.07539432,0.07917823,0.38169846,0.07462545,0.38798332,-1.4e-44,-1.5e-44,0.39341083,2.185347e-07,0.38889688
CARNS1,0.09136029,0.3580061,0.09417537,-4e-45,0.36734813,-1.3e-44,0.093795225,0.09769919,0.3522819,0.09228729,0.35794777,-1.4e-44,-1.4e-44,0.36301112,2.0116212e-07,0.35888484
CARS,0.25587237,0.28591242,0.26762375,-6e-45,0.29368728,-1.3e-44,0.26408675,0.2720464,0.28107002,0.25852346,0.28577638,-1.5e-44,-1.4e-44,0.29003644,2.0218495e-07,0.28592622
CARS2,0.23144282,0.2565655,0.24227262,-6e-45,0.26336646,-1.1e-44,0.23918611,0.24598025,0.25238824,0.23367445,0.2563074,-1.3e-44,-1.1e-44,0.26018557,1.7111425e-07,0.25676775
CASC15,-0.00034136922,0.41485995,-0.0003815773,-4e-45,0.4254533,-1.1e-44,-0.00036128817,-0.0003529243,0.40842617,-0.0003451751,0.41486698,-1.1e-44,-1.4e-44,0.4205662,2.027889e-07,0.41639578
CASC3,0.25785446,0.28717244,0.26969197,-6e-45,0.29499257,-1.3e-44,0.26611787,0.27415633,0.28229833,0.26053503,0.28704253,-1.5e-44,-1.4e-44,0.29131952,2.0383926e-07,0.2871726
CASC8,0.25815022,0.29145682,0.2699591,-6e-45,0.2994071,-1.3e-44,0.26638135,0.27448916,0.28649658,0.26085186,0.2913415,-1.5e-44,-1.4e-44,0.2956723,2.072541e-07,0.2914488
CASK,0.13511527,0.31543747,0.14054367,-4e-45,0.32365784,-1.1e-44,0.13931304,0.14396738,0.3104128,0.13640556,0.31528023,-1.3e-44,-1.3e-44,0.31983718,1.8359003e-07,0.31612107
CASP1,0.21523541,0.19163549,0.22591397,-4e-45,0.19642013,-8e-45,0.22310558,0.22848725,0.18880267,0.21700336,0.19114399,-1e-44,-8e-45,0.19420001,1.17142335e-07,0.19203076
CASP10,0.25775707,0.2884926,0.2695763,-6e-45,0.29635212,-1.3e-44,0.2660047,0.27405876,0.28359258,0.26044178,0.28836697,-1.5e-44,-1.4e-44,0.29266047,2.048271e-07,0.28849134
CASP2,0.22308618,0.2520412,0.23354492,-4e-45,0.25867513,-1e-44,0.23061502,0.23708804,0.24798188,0.22519685,0.25175974,-1.3e-44,-1.1e-44,0.25557625,1.6475015e-07,0.25229964
CASP3,0.25706783,0.2867361,0.26887047,-6e-45,0.29454017,-1.3e-44,0.26531118,0.27331924,0.28187332,0.25973696,0.28660393,-1.5e-44,-1.4e-44,0.29087508,2.0323273e-07,0.28674155
CASP5,0.04131989,0.38697165,0.041345343,-4e-45,0.39700228,-1.3e-44,0.04192853,0.044698358,0.38083938,0.041751325,0.38696027,-1.3e-44,-1.4e-44,0.3923559,2.0689036e-07,0.38810286
CASP6,0.12636995,0.31198224,0.13139705,-4e-45,0.32006633,-1.1e-44,0.13033092,0.1346672,0.30705553,0.12753884,0.31180483,-1.3e-44,-1.3e-44,0.31631327,1.77917e-07,0.31272274
CASP7,0.07247093,0.34329084,0.0744924,-4e-45,0.35211992,-1.1e-44,0.07446407,0.07757975,0.33792236,0.07310636,0.34316444,-1.3e-44,-1.3e-44,0.34803224,1.8398548e-07,0.3443032
CASP8,0.41777796,0.047374986,0.4400211,-6e-45,0.04855851,-6e-45,0.4333014,0.44289353,0.046730757,0.4214418,0.046603292,-8e-45,-6e-45,0.047976196,7.36424e-08,0.046788774
